country,city,temperature,temperature_anomaly,period
SN,Podor,28.4,-0.36,1950s
SN,Polel Diaoubé,29.03,-0.46,1950s
SN,Pourham,26.33,-0.11,1950s
SN,Pout,24.9,-0.15,1950s
SN,Pété,29.05,-0.42,1950s
SN,Ranérou,28.58,-0.24,1950s
SN,Richard-Toll,27.48,-0.24,1950s
SN,Ross-Bétio,26.58,-0.12,1950s
SN,Rosso,27.22,-0.21,1950s
SN,Salémata,27.36,-0.37,1950s
SN,Samine Escale,26.93,-0.1,1950s
SN,Sangalkam,24.56,-0.13,1950s
SN,Saraya,27.42,-0.39,1950s
SN,Saré Yoba Diéga,27.01,-0.08,1950s
SN,Sibassar,26.59,-0.08,1950s
SN,Sintiou Bamambé,29.0,-0.46,1950s
SN,Sokone,26.42,-0.17,1950s
SN,Soubalo Mbouba,29.09,-0.42,1950s
SN,Soum,26.25,-0.16,1950s
SN,Sébikhotane,24.79,-0.14,1950s
SN,Sédhiou,26.9,-0.04,1950s
SN,Sélikénié,27.12,-0.14,1950s
SN,Sémé,28.97,-0.47,1950s
SN,Tambacounda,28.27,-0.47,1950s
SN,Tanaf,26.9,-0.05,1950s
SN,Thilogne,28.95,-0.46,1950s
SN,Thiès,25.14,-0.15,1950s
SN,Thiès Nones,25.07,-0.15,1950s
SN,Tiadiaye,25.85,-0.18,1950s
SN,Tilogne Tokossel,29.12,-0.47,1950s
SN,Tionk Essil,26.15,-0.19,1950s
SN,Tiébo,26.46,-0.03,1950s
SN,Touba,26.77,0.03,1950s
SN,Vélingara,27.68,-0.28,1950s
SN,Waoundé,29.11,-0.49,1950s
SN,Ziguinchor,26.61,-0.18,1950s
SO,Adado,26.95,-0.23,1950s
SO,Afgooye,26.02,-0.23,1950s
SO,Baardheere,27.95,-0.33,1950s
SO,Baidoa,25.62,-0.23,1950s
SO,Baki,20.23,-0.36,1950s
SO,Balanbale,26.86,-0.26,1950s
SO,Baligubadle,21.0,-0.19,1950s
SO,Beled Hawo,28.29,-0.34,1950s
SO,Beledweyne,27.64,-0.29,1950s
SO,Borama,19.99,-0.36,1950s
SO,Bosaso,27.64,-0.17,1950s
SO,Burao,22.56,-0.24,1950s
SO,Buulobarde,27.12,-0.3,1950s
SO,Buurhakaba,26.77,-0.24,1950s
SO,Bu’aale,27.37,-0.25,1950s
SO,Cabudwaaq,26.85,-0.23,1950s
SO,Ceek,23.99,-0.18,1950s
SO,Ceelbuur,27.1,-0.3,1950s
SO,Ceeldheer,26.19,-0.23,1950s
SO,Ceerigaabo,19.01,-0.28,1950s
SO,Dhabad,26.89,-0.22,1950s
SO,Dhobley,27.88,-0.31,1950s
SO,Dhuusamarreeb,27.11,-0.25,1950s
SO,Diga gaw,26.4,-0.2,1950s
SO,Diinsoor,26.37,-0.26,1950s
SO,Dujuuma,27.5,-0.25,1950s
SO,Gaalkacyo,26.94,-0.21,1950s
SO,Garbahaarrey,27.82,-0.32,1950s
SO,Garoowe,25.54,-0.2,1950s
SO,Gebiley,19.5,-0.34,1950s
SO,Gorayacowl,19.5,-0.34,1950s
SO,Hargeysa,20.76,-0.3,1950s
SO,Iskushuban,26.39,-0.23,1950s
SO,Jalalaqsi,26.84,-0.3,1950s
SO,Jamaame,26.33,-0.2,1950s
SO,Jawhar,26.47,-0.28,1950s
SO,Jilib,26.66,-0.25,1950s
SO,Laascaanood,24.76,-0.16,1950s
SO,Luuq,28.62,-0.34,1950s
SO,Mahaddayweyne,26.63,-0.28,1950s
SO,Oodweyne,22.96,-0.26,1950s
SO,Qandala,26.67,-0.23,1950s
SO,Qoryooley,26.16,-0.23,1950s
SO,Ruqi,21.09,-0.38,1950s
SO,Saacow,27.75,-0.27,1950s
SO,Saaxo,26.94,-0.21,1950s
SO,Tayeeglow,25.88,-0.28,1950s
SO,Tog Wajaale,19.27,-0.3,1950s
SO,Waajid,26.82,-0.26,1950s
SO,Wanlaweyn,26.93,-0.28,1950s
SO,Xarardheere,25.11,-0.24,1950s
SO,Xuddur,25.53,-0.21,1950s
SO,Yeed,27.41,-0.24,1950s
SS,Aweil,26.68,-0.86,1950s
SS,Bentiu,26.59,-0.95,1950s
SS,Bor,26.28,-0.93,1950s
SS,Gogrial,26.63,-0.94,1950s
SS,Juba,25.91,-0.77,1950s
SS,Kafia Kingi,25.69,-0.43,1950s
SS,Kapoeta,25.38,-1.31,1950s
SS,Kodok,26.59,-1.09,1950s
SS,Kuacjok,26.57,-0.92,1950s
SS,Leer,26.4,-0.91,1950s
SS,Malakal,26.47,-1.04,1950s
SS,Maridi,24.12,-0.52,1950s
SS,Pajok,22.91,-0.54,1950s
SS,Raja,25.89,-0.58,1950s
SS,Rumbek,26.39,-0.83,1950s
SS,Tambura,24.98,-0.51,1950s
SS,Tonj,26.38,-0.82,1950s
SS,Torit,24.89,-0.89,1950s
SS,Wau,26.41,-0.8,1950s
SS,Winejok,26.81,-0.86,1950s
SS,Yambio,24.36,-0.42,1950s
SS,Yei,23.39,-0.57,1950s
SS,Yirol,26.05,-0.8,1950s
ST,Guadalupe,24.42,-0.21,1950s
ST,Piedade,23.91,-0.17,1950s
SZ,Bhunya,16.24,0.21,1950s
SZ,Bulembu,16.89,0.27,1950s
SZ,Darkton,15.45,0.24,1950s
SZ,Hlathikhulu,17.89,0.16,1950s
SZ,Hluti,19.48,0.05,1950s
SZ,Kubuta,19.05,0.09,1950s
SZ,Kwaluseni,18.7,0.2,1950s
SZ,Lavumisa,21.23,0.03,1950s
SZ,Lobamba,17.61,0.24,1950s
SZ,Malkerns,17.65,0.23,1950s
SZ,Manzini,19.17,0.18,1950s
SZ,Mbabane,16.15,0.25,1950s
SZ,Mhlambanyatsi,16.54,0.23,1950s
SZ,Mhlume,21.58,0.28,1950s
SZ,Nhlangano,16.92,0.18,1950s
SZ,Nsoko,21.21,0.1,1950s
SZ,Ntfonjeni,18.7,0.32,1950s
SZ,Piggs Peak,17.77,0.28,1950s
SZ,Sidvokodvo,19.58,0.13,1950s
SZ,Siteki,21.14,0.23,1950s
SZ,Thunzini,21.31,0.28,1950s
SZ,Vuvulane,21.79,0.28,1950s
TD,Abdi,26.94,-0.42,1950s
TD,Abou Déïa,27.5,-0.13,1950s
TD,Abéché,27.18,-0.51,1950s
TD,Adré,24.96,-0.47,1950s
TD,Am Dam,27.75,-0.34,1950s
TD,Am Timan,27.69,-0.13,1950s
TD,Amdjarass,23.16,-0.02,1950s
TD,Aozou,22.46,0.06,1950s
TD,Ati,27.96,-0.46,1950s
TD,Bardaï,21.43,0.02,1950s
TD,Baïbokoum,26.78,-0.09,1950s
TD,Benoy,27.28,-0.01,1950s
TD,Beïnamar,27.46,0.0,1950s
TD,Biltine,27.35,-0.45,1950s
TD,Bitkine,27.14,-0.26,1950s
TD,Bodo,27.71,-0.44,1950s
TD,Bokoro,28.14,-0.44,1950s
TD,Bol,27.81,-0.45,1950s
TD,Bongor,27.95,-0.31,1950s
TD,Bousso,28.09,-0.2,1950s
TD,Béboto,27.17,-0.05,1950s
TD,Bébédja,27.6,-0.06,1950s
TD,Bédiondo,27.39,-0.03,1950s
TD,Béré,27.69,-0.06,1950s
TD,Doba,27.4,-0.04,1950s
TD,Dourbali,27.72,-0.43,1950s
TD,Fada,26.97,-0.07,1950s
TD,Faya-Largeau,27.18,-0.15,1950s
TD,Fianga,27.64,-0.23,1950s
TD,Goré,27.55,-0.05,1950s
TD,Goundi,27.69,-0.08,1950s
TD,Gounou Gaya,27.69,-0.12,1950s
TD,Goz Beida,26.87,-0.32,1950s
TD,Goz Béïda,27.58,-0.52,1950s
TD,Guelendeng,27.89,-0.39,1950s
TD,Guéréda,23.38,-0.3,1950s
TD,Haraze,27.6,-0.01,1950s
TD,Iriba,23.46,-0.19,1950s
TD,Kelo,27.48,-0.06,1950s
TD,Kirdimi,27.19,-0.13,1950s
TD,Koumra,27.3,-0.06,1950s
TD,Krim Krim,27.47,-0.02,1950s
TD,Kyabé,27.63,-0.06,1950s
TD,Laï,27.81,-0.07,1950s
TD,Léré,28.17,-0.12,1950s
TD,Mandelia,27.91,-0.5,1950s
TD,Mangalmé,27.6,-0.28,1950s
TD,Mao,26.86,-0.47,1950s
TD,Maro,27.27,-0.03,1950s
TD,Massaguet,27.74,-0.53,1950s
TD,Massakory,27.59,-0.58,1950s
TD,Massenya,28.03,-0.35,1950s
TD,Mboursou Léré,28.04,-0.13,1950s
TD,Melfi,27.77,-0.15,1950s
TD,Mondo,27.16,-0.53,1950s
TD,Mongo,27.52,-0.24,1950s
TD,Moundou,27.32,0.02,1950s
TD,Moussoro,27.68,-0.46,1950s
TD,Moïssala,27.64,-0.1,1950s
TD,N'Djamena,27.95,-0.56,1950s
TD,Ngama,27.81,-0.37,1950s
TD,Ngouri,27.36,0.02,1950s
TD,Nokou,26.68,-0.38,1950s
TD,Pala,27.1,0.0,1950s
TD,Salal,27.12,-0.34,1950s
TD,Sarh,27.76,-0.09,1950s
TD,Umm Hājar,27.97,-0.49,1950s
TD,Yao,28.12,-0.46,1950s
TD,Zouar,24.66,-0.16,1950s
TG,Adéta,24.17,-0.13,1950s
TG,Afanyangan,25.96,-0.13,1950s
TG,Agou Gadzépé,25.12,-0.13,1950s
TG,Amlamé,24.26,-0.15,1950s
TG,Anié,26.22,-0.02,1950s
TG,Atakpamé,25.78,-0.08,1950s
TG,Badou,24.51,-0.13,1950s
TG,Bafilo,24.87,-0.14,1950s
TG,Bassar,25.97,-0.09,1950s
TG,Blitta,25.41,-0.12,1950s
TG,Danyi-Apéyémé,23.76,-0.12,1950s
TG,Dapaong,27.38,-0.02,1950s
TG,Elavagnon,23.52,-0.12,1950s
TG,Guérin-Kouka,26.94,0.04,1950s
TG,Kandé,26.44,-0.0,1950s
TG,Kara,25.73,-0.09,1950s
TG,Kouniohou,23.68,-0.16,1950s
TG,Kpalimé,24.63,-0.12,1950s
TG,Kévé,25.69,-0.11,1950s
TG,Mandouri,28.22,-0.12,1950s
TG,Mango,28.01,-0.01,1950s
TG,Niamtougou,25.53,-0.02,1950s
TG,Notsé,25.67,-0.12,1950s
TG,Pagouda,25.62,-0.05,1950s
TG,Sinkassé,27.57,-0.06,1950s
TG,Sokodé,25.4,-0.14,1950s
TG,Sotouboua,25.44,-0.14,1950s
TG,Tabligbo,25.84,-0.12,1950s
TG,Tandjouaré,27.5,-0.01,1950s
TG,Tchamba,25.71,-0.15,1950s
TG,Tohoun,25.76,-0.11,1950s
TG,Tsévié,25.91,-0.1,1950s
TG,Vogan,26.08,-0.12,1950s
TN,Agareb,18.61,-0.08,1950s
TN,Ailet Jridani,18.42,-0.01,1950s
TN,Ain Jaloulah,17.0,0.01,1950s
TN,Akouda,18.48,-0.07,1950s
TN,Amiret El Fhoul,18.5,-0.01,1950s
TN,Amiret Hajjaj,18.52,-0.01,1950s
TN,Amiret Touazra,18.47,-0.01,1950s
TN,Ar Rudayyif,18.45,-0.12,1950s
TN,Aryanah,17.66,-0.11,1950s
TN,As Sanad,17.54,-0.05,1950s
TN,As Sars,15.41,-0.13,1950s
TN,Aïne Draham,15.24,-0.19,1950s
TN,Ben Aoun,17.05,-0.0,1950s
TN,Ben Metir,15.03,-0.18,1950s
TN,Beni Hassane,18.52,-0.02,1950s
TN,Beni Khalled,17.53,-0.05,1950s
TN,Beni Kheddache,18.14,-0.12,1950s
TN,Bennane Bodheur,18.62,-0.04,1950s
TN,Bir Ali Ben Khalifa,18.41,-0.07,1950s
TN,Bir M’cherga,16.98,-0.08,1950s
TN,Bir el Hafey,17.15,-0.0,1950s
TN,Borj Mejen Bel Abbès,16.32,0.02,1950s
TN,Borj el Amri,17.32,-0.11,1950s
TN,Bou Arada,16.45,-0.09,1950s
TN,Bou Arkoub,17.42,-0.05,1950s
TN,Bou Attouche,18.93,-0.18,1950s
TN,Bou Hadjar,18.64,-0.05,1950s
TN,Bou Merdès,18.45,-0.0,1950s
TN,Bou Salem,16.34,-0.19,1950s
TN,Béja,16.13,-0.17,1950s
TN,Chebika,19.64,-0.18,1950s
TN,Chehimet Nord,18.66,-0.0,1950s
TN,Chenini Nahal,19.22,-0.13,1950s
TN,Cheylus,17.12,-0.07,1950s
TN,Chorbane,18.4,-0.01,1950s
TN,Dahmani,14.76,-0.09,1950s
TN,Dar Ali Ben Hassene,18.48,-0.0,1950s
TN,Dar Haj Ahmed Ben Ameur,18.11,-0.01,1950s
TN,Dar Ouled Khalifa,14.59,0.04,1950s
TN,Degache,20.4,-0.25,1950s
TN,Dehiba,18.97,-0.2,1950s
TN,Den Den,17.62,-0.11,1950s
TN,Djebel Abiod,16.52,-0.2,1950s
TN,Djebibina,17.27,-0.04,1950s
TN,Djemmal,18.54,-0.03,1950s
TN,Douar Hicher,17.62,-0.11,1950s
TN,Douar Tindja,17.52,-0.13,1950s
TN,Douz,19.76,-0.31,1950s
TN,El Abadlia,18.17,-0.01,1950s
TN,El Ala,16.65,0.03,1950s
TN,El Alia,17.63,-0.12,1950s
TN,El Amra,17.15,-0.01,1950s
TN,El Aroussa,16.57,-0.13,1950s
TN,El Battan,17.33,-0.12,1950s
TN,El Borma,19.98,-0.32,1950s
TN,El Fahs,16.75,-0.06,1950s
TN,El Golaa,19.82,-0.31,1950s
TN,El Guetar,18.09,-0.09,1950s
TN,El Hamma,18.93,-0.18,1950s
TN,El Jem,18.4,-0.01,1950s
TN,El Kef,15.3,-0.18,1950s
TN,El Ksar,18.39,-0.11,1950s
TN,El Ksour,14.51,-0.05,1950s
TN,El Maknassi,18.13,-0.06,1950s
TN,El Masdour,18.57,-0.04,1950s
TN,El Mida,17.66,-0.06,1950s
TN,El Mourouj,17.49,-0.08,1950s
TN,El-Hamma-Djerid,20.43,-0.25,1950s
TN,Er Regueb,18.24,-0.04,1950s
TN,Ettadhamen,17.63,-0.11,1950s
TN,Feriana,15.53,0.07,1950s
TN,Fernana,15.43,-0.2,1950s
TN,Fouchana,17.45,-0.08,1950s
TN,Gafour,16.03,-0.13,1950s
TN,Gafsa,18.27,-0.1,1950s
TN,Ghardimaou,15.16,-0.17,1950s
TN,Ghomrassen,18.55,-0.14,1950s
TN,Ghraiba,18.96,-0.11,1950s
TN,Goubellat,16.87,-0.11,1950s
TN,Grombalia,17.27,-0.05,1950s
TN,Haffouz,16.95,0.02,1950s
TN,Hajeb el Aïoun,17.16,0.01,1950s
TN,Hamadet el Kebalou,18.58,-0.02,1950s
TN,Haïdra,14.02,0.01,1950s
TN,Hebira,18.36,-0.01,1950s
TN,Hencha,18.36,-0.03,1950s
TN,Hennchir Ksar Rhaleb,17.92,-0.08,1950s
TN,Jedelienne,15.18,0.05,1950s
TN,Jedeïda,17.46,-0.12,1950s
TN,Jemna,19.81,-0.3,1950s
TN,Jendouba,16.49,-0.21,1950s
TN,Jerissa,14.96,-0.09,1950s
TN,Jilma,17.14,-0.01,1950s
TN,Kairouan,18.3,-0.02,1950s
TN,Kalaa Srira,18.48,-0.06,1950s
TN,Kalaat Khasba,14.87,-0.02,1950s
TN,Kalaat es Senam,14.89,-0.09,1950s
TN,Kasserine,15.19,0.04,1950s
TN,Kebili,19.76,-0.27,1950s
TN,Kelaa Kebira,18.46,-0.06,1950s
TN,Kerker,18.5,0.0,1950s
TN,Kesra,14.68,0.04,1950s
TN,Khledia,17.3,-0.07,1950s
TN,Kondhar,18.22,-0.05,1950s
TN,Ksar el Ababsa,18.63,-0.13,1950s
TN,Ksibet el Mediouni,18.63,-0.05,1950s
TN,La Mohammedia,17.39,-0.08,1950s
TN,La Mornaghia,17.51,-0.11,1950s
TN,La Sebala du Mornag,17.41,-0.06,1950s
TN,Le Bardo,17.63,-0.11,1950s
TN,Le Krib,15.69,-0.15,1950s
TN,Maagoula,16.26,-0.17,1950s
TN,Maktar,14.11,0.02,1950s
TN,Manouba,17.62,-0.11,1950s
TN,Mateur,17.25,-0.14,1950s
TN,Matmata,18.3,-0.15,1950s
TN,Medenine,19.11,-0.15,1950s
TN,Medjez el Bab,17.02,-0.12,1950s
TN,Mennzel Bou Zelfa,17.58,-0.05,1950s
TN,Menzel Bouzaiane,17.93,-0.05,1950s
TN,Menzel Chaker,18.31,-0.05,1950s
TN,Menzel Ennour,18.59,-0.04,1950s
TN,Menzel Fersi,18.58,-0.03,1950s
TN,Menzel Hayet,18.59,-0.0,1950s
TN,Menzel Kamel,18.51,-0.02,1950s
TN,Menzel M’heri,17.98,0.0,1950s
TN,Menzel Salem,15.28,-0.12,1950s
TN,Metlaoui,18.92,-0.15,1950s
TN,Mezzouna,18.51,-0.09,1950s
TN,Mnihla,17.63,-0.12,1950s
TN,Moularès,17.51,-0.07,1950s
TN,M’dhilla,18.74,-0.15,1950s
TN,Nasrallah,17.94,0.0,1950s
TN,Nefta,20.35,-0.29,1950s
TN,Nibbar,15.39,-0.17,1950s
TN,Nouvelle Matmata,18.82,-0.14,1950s
TN,Oued Lill,17.58,-0.12,1950s
TN,Ousseltia,15.76,0.04,1950s
TN,Remada,18.82,-0.2,1950s
TN,Robâa Ouled Yahia,15.22,-0.03,1950s
TN,Rohia,14.95,0.04,1950s
TN,Rouhia,14.88,0.04,1950s
TN,Sakiet Sidi Youssef,14.61,-0.13,1950s
TN,Sbeitla,16.13,0.01,1950s
TN,Sbiba,15.1,0.05,1950s
TN,Sbikha,17.84,-0.03,1950s
TN,Sejenane,16.59,-0.19,1950s
TN,Sejoumi,17.56,-0.1,1950s
TN,Sidi Alouane,18.59,-0.02,1950s
TN,Sidi Amor Bou Hajela,18.38,-0.0,1950s
TN,Sidi Ben Nour,18.65,-0.03,1950s
TN,Sidi Bou Rouis,15.7,-0.14,1950s
TN,Sidi Bouzid,17.58,-0.02,1950s
TN,Sidi Tabet,17.6,-0.13,1950s
TN,Sidi el Hani,18.5,-0.02,1950s
TN,Siliana,15.33,-0.07,1950s
TN,Skhira,18.88,-0.12,1950s
TN,Souassi,18.49,-0.0,1950s
TN,Souk Lahad,20.0,-0.26,1950s
TN,Sukrah,17.71,-0.11,1950s
TN,Tabursuq,15.74,-0.15,1950s
TN,Tajerouine,15.04,-0.11,1950s
TN,Takelsa,17.47,-0.07,1950s
TN,Tamaghzah,18.83,-0.14,1950s
TN,Tataouine,18.62,-0.15,1950s
TN,Tebourba,17.28,-0.12,1950s
TN,Testour,16.77,-0.14,1950s
TN,Thala,14.17,0.03,1950s
TN,Thelepte,15.36,0.07,1950s
TN,Tinja,17.52,-0.13,1950s
TN,Touiref,15.52,-0.17,1950s
TN,Touza,18.58,-0.04,1950s
TN,Tozeur,20.55,-0.27,1950s
TN,Tunis,17.64,-0.11,1950s
TN,Wadi Maliz,15.77,-0.19,1950s
TN,Zaafrane,19.87,-0.32,1950s
TN,Zaghouan,16.77,-0.04,1950s
TN,Zahānah,17.62,-0.13,1950s
TN,Zaouiat Djedidi,17.53,-0.05,1950s
TN,Zaouiet Kountech,18.55,-0.03,1950s
TN,Zaouiet Medien,15.67,-0.18,1950s
TN,Zeramedine,18.5,-0.02,1950s
TN,Zriba-Village,17.05,-0.03,1950s
TZ,Arusha,18.36,-0.1,1950s
TZ,Babati,19.24,-0.28,1950s
TZ,Bariadi,21.44,-0.25,1950s
TZ,Bashanet,16.97,-0.08,1950s
TZ,Basotu,18.62,-0.11,1950s
TZ,Biharamulo,20.17,-0.12,1950s
TZ,Boma la Ngombe,20.39,0.02,1950s
TZ,Bugarama,19.79,-0.01,1950s
TZ,Bugene,19.29,-0.1,1950s
TZ,Bukene,22.46,-0.14,1950s
TZ,Bukoba,21.19,-0.12,1950s
TZ,Bukonyo,22.44,-0.21,1950s
TZ,Bunda,21.62,-0.3,1950s
TZ,Bungu,24.82,-0.15,1950s
TZ,Buseresere,21.53,-0.16,1950s
TZ,Butiama,20.37,-0.27,1950s
TZ,Chala,18.36,-0.07,1950s
TZ,Chalinze,24.64,-0.02,1950s
TZ,Chanika,21.96,0.04,1950s
TZ,Chato,22.13,-0.19,1950s
TZ,Chimala,19.66,-0.24,1950s
TZ,Chiungutwa,24.86,-0.19,1950s
TZ,Dareda,17.75,-0.14,1950s
TZ,Diobahika,21.75,-0.1,1950s
TZ,Dodoma,21.78,-0.22,1950s
TZ,Dongobesh,16.18,-0.08,1950s
TZ,Dumila,23.19,0.05,1950s
TZ,Dunda,21.3,-0.18,1950s
TZ,Endasak,18.0,-0.13,1950s
TZ,Galappo,19.49,-0.27,1950s
TZ,Geiro,19.21,0.01,1950s
TZ,Geita,20.99,-0.19,1950s
TZ,Handeni,21.95,0.04,1950s
TZ,Hedaru,21.96,-0.06,1950s
TZ,Ifakara,24.02,0.06,1950s
TZ,Igugunu,20.5,-0.18,1950s
TZ,Igunga,22.91,-0.36,1950s
TZ,Igurubi,23.01,-0.35,1950s
TZ,Igurusi,18.3,-0.2,1950s
TZ,Ikungi,19.69,-0.19,1950s
TZ,Ikwiriri,25.35,-0.16,1950s
TZ,Ilembo,15.94,0.02,1950s
TZ,Ilembula,19.09,-0.14,1950s
TZ,Ilongero,19.28,-0.18,1950s
TZ,Ilula,17.23,0.0,1950s
TZ,Inyonga,22.02,-0.11,1950s
TZ,Ipinda,21.03,0.13,1950s
TZ,Iringa,18.18,-0.11,1950s
TZ,Isaka,22.39,-0.22,1950s
TZ,Issenye,21.26,-0.28,1950s
TZ,Itigi,20.61,-0.22,1950s
TZ,Itumba,18.56,0.0,1950s
TZ,Izazi,24.27,-0.32,1950s
TZ,Kabanga,19.87,-0.02,1950s
TZ,Kahama,22.14,-0.19,1950s
TZ,Kakonko,21.09,-0.06,1950s
TZ,Kaliua,22.4,-0.1,1950s
TZ,Kamachumu,20.17,-0.11,1950s
TZ,Kandete,15.51,-0.01,1950s
TZ,Karema,24.17,-0.11,1950s
TZ,Kasamwa,21.16,-0.21,1950s
TZ,Kasulu,20.49,-0.1,1950s
TZ,Katerero,20.89,-0.11,1950s
TZ,Katesh,17.95,-0.14,1950s
TZ,Katoro,21.45,-0.16,1950s
TZ,Katumba,18.3,0.1,1950s
TZ,Kibaha,24.98,-0.0,1950s
TZ,Kibaigwa,20.51,-0.08,1950s
TZ,Kibakwe,19.5,-0.14,1950s
TZ,Kibara,22.44,-0.25,1950s
TZ,Kibaya,18.93,-0.11,1950s
TZ,Kibiti,24.8,-0.14,1950s
TZ,Kibondo,20.63,-0.04,1950s
TZ,Kidatu,22.74,0.02,1950s
TZ,Kidodi,22.91,-0.02,1950s
TZ,Kigoma,23.88,-0.11,1950s
TZ,Kigonsera,19.88,0.12,1950s
TZ,Kihangara,22.03,-0.25,1950s
TZ,Kihurio,22.66,-0.03,1950s
TZ,Kilimatinde,22.28,-0.26,1950s
TZ,Kilosa,22.5,-0.01,1950s
TZ,Kimamba,23.51,0.02,1950s
TZ,Kingori,18.85,-0.04,1950s
TZ,Kintinku,23.51,-0.26,1950s
TZ,Kiomboi,20.77,-0.17,1950s
TZ,Kirando,23.33,-0.12,1950s
TZ,Kiratu,18.26,-0.1,1950s
TZ,Kirya,23.59,-0.13,1950s
TZ,Kisanga,24.92,0.0,1950s
TZ,Kisarawe,24.9,-0.03,1950s
TZ,Kisasa,21.73,-0.22,1950s
TZ,Kisesa,21.86,-0.23,1950s
TZ,Kishapu,22.61,-0.37,1950s
TZ,Kisiwani,21.49,-0.13,1950s
TZ,Kitama,24.09,-0.1,1950s
TZ,Kitangari,23.06,-0.07,1950s
TZ,Kiwira,17.55,0.06,1950s
TZ,Koani,25.71,-0.1,1950s
TZ,Koani Ndogo,25.71,-0.1,1950s
TZ,Kondoa,19.62,-0.2,1950s
TZ,Kongwa,21.03,-0.15,1950s
TZ,Korogwe,22.87,0.04,1950s
TZ,Kwakoa,22.21,-0.1,1950s
TZ,Kyaka,19.97,-0.1,1950s
TZ,Kyela,21.34,0.12,1950s
TZ,Laela,19.01,-0.07,1950s
TZ,Lalago,22.33,-0.34,1950s
TZ,Lembeni,21.97,-0.09,1950s
TZ,Lindi,24.99,-0.15,1950s
TZ,Liuli,23.34,0.09,1950s
TZ,Liwale,23.45,-0.12,1950s
TZ,Longido,20.33,-0.06,1950s
TZ,Lubata,19.42,0.02,1950s
TZ,Luchingu,23.04,-0.09,1950s
TZ,Lugoba,24.18,-0.03,1950s
TZ,Lukuledi,24.41,-0.18,1950s
TZ,Lulindi,23.78,-0.11,1950s
TZ,Lupiro,24.44,0.08,1950s
TZ,Lushoto,19.51,0.01,1950s
TZ,Mabama,22.7,-0.1,1950s
TZ,Mabamba,21.02,-0.02,1950s
TZ,Madizini,22.75,-0.02,1950s
TZ,Mafinga,22.99,-0.35,1950s
TZ,Magole,23.32,0.04,1950s
TZ,Magu,22.04,-0.25,1950s
TZ,Magugu,20.92,-0.34,1950s
TZ,Mahanje,20.62,0.13,1950s
TZ,Mahenge,22.62,0.07,1950s
TZ,Mahuta,23.49,-0.09,1950s
TZ,Makanya,21.37,-0.07,1950s
TZ,Makongolosi,21.49,-0.25,1950s
TZ,Makumbako,17.73,-0.02,1950s
TZ,Makungu,17.87,0.11,1950s
TZ,Makuyuni,22.8,0.0,1950s
TZ,Malampaka,21.74,-0.22,1950s
TZ,Malangali,18.74,-0.01,1950s
TZ,Malinyi,24.35,0.07,1950s
TZ,Malya,21.71,-0.22,1950s
TZ,Manda,23.39,0.06,1950s
TZ,Maneromango,24.18,-0.03,1950s
TZ,Manyoni,21.0,-0.24,1950s
TZ,Maposeni,20.59,0.19,1950s
TZ,Maramba,22.47,0.01,1950s
TZ,Masasi,24.48,-0.2,1950s
TZ,Masoko,20.12,0.15,1950s
TZ,Masuguru,25.92,-0.18,1950s
TZ,Masumbwe,21.95,-0.15,1950s
TZ,Maswa,21.59,-0.24,1950s
TZ,Matai,18.17,-0.03,1950s
TZ,Matamba,15.18,-0.18,1950s
TZ,Matiri,20.0,0.03,1950s
TZ,Matonga,21.53,-0.32,1950s
TZ,Matongo,20.45,-0.25,1950s
TZ,Matui,20.52,0.02,1950s
TZ,Matundasi,21.2,-0.25,1950s
TZ,Mazinde,21.24,0.02,1950s
TZ,Mbamba Bay,23.51,0.07,1950s
TZ,Mbekenyera,23.77,-0.1,1950s
TZ,Mbeya,17.46,-0.06,1950s
TZ,Mbinga,19.27,0.12,1950s
TZ,Mbuguni,21.29,-0.11,1950s
TZ,Mbulu,17.93,-0.25,1950s
TZ,Mbumi,25.5,-0.17,1950s
TZ,Merelani,21.29,-0.1,1950s
TZ,Mgandu,20.03,-0.2,1950s
TZ,Mhalamba,22.06,-0.2,1950s
TZ,Mhango,22.08,-0.26,1950s
TZ,Mikumi,22.26,-0.09,1950s
TZ,Mingoyo,24.77,-0.15,1950s
TZ,Misasi,21.98,-0.25,1950s
TZ,Misungwi,22.0,-0.25,1950s
TZ,Mkuranga,25.22,-0.06,1950s
TZ,Mlalo,24.84,-0.02,1950s
TZ,Mlandizi,25.23,0.01,1950s
TZ,Mlangali,16.98,0.01,1950s
TZ,Mlimba,23.66,0.03,1950s
TZ,Mlowo,18.86,-0.02,1950s
TZ,Monduli,18.25,-0.1,1950s
TZ,Morogoro,22.27,0.07,1950s
TZ,Moshi,21.27,0.07,1950s
TZ,Mpanda,22.11,-0.03,1950s
TZ,Mpwapwa,20.69,-0.12,1950s
TZ,Msanga,21.99,-0.23,1950s
TZ,Msowero,23.14,0.05,1950s
TZ,Mtama,24.06,-0.16,1950s
TZ,Mtimbira,24.09,0.15,1950s
TZ,Mtinko,19.5,-0.17,1950s
TZ,Mto wa Mbu,20.53,-0.19,1950s
TZ,Mtwango,16.76,-0.03,1950s
TZ,Mugango,21.83,-0.27,1950s
TZ,Mugumu,19.79,-0.12,1950s
TZ,Muheza,24.05,0.01,1950s
TZ,Muleba,20.79,-0.14,1950s
TZ,Mungaa,19.39,-0.19,1950s
TZ,Muriti,22.36,-0.2,1950s
TZ,Musoma,21.75,-0.26,1950s
